MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
2.9405,39.0,4.348531,1.111449,1758.0,1.781155,37.54,-122.3,3.405
4.75,46.0,6.079602,0.987562,952.0,2.368159,37.54,-122.31,3.882
2.6159,45.0,3.647482,1.007194,305.0,2.194245,37.55,-122.31,2.729
4.2955,45.0,5.366242,1.022293,815.0,2.595541,37.56,-122.31,3.097
4.7917,36.0,5.124629,1.008902,952.0,2.824926,37.56,-122.31,3.16
5.3683,34.0,5.817869,0.965636,846.0,2.907216,37.56,-122.29,3.394
6.1228,17.0,6.665079,0.998413,2020.0,3.206349,37.55,-122.28,3.757
4.8047,15.0,4.933515,1.091985,2593.0,2.361566,37.53,-122.28,4.38
6.8787,38.0,6.125203,0.980488,1455.0,2.365854,37.52,-122.29,3.868
5.3264,46.0,4.941176,1.095588,351.0,2.580882,37.51,-122.26,2.581
6.912,29.0,6.61563,1.012759,1638.0,2.61244,37.49,-122.28,4.572
5.6038,34.0,6.626488,1.014881,1805.0,2.686012,37.48,-122.26,4.513
7.0001,26.0,6.960165,1.03022,1996.0,2.741758,37.46,-122.26,5.00001
6.8879,44.0,8.717172,1.151515,281.0,2.838384,37.47,-122.28,5.00001
6.2007,4.0,5.76957,1.222712,1690.0,1.863286,37.53,-122.26,3.118
3.3015,33.0,4.334728,1.122734,1895.0,2.642957,37.48,-122.23,2.677
5.9285,17.0,6.513064,1.047506,986.0,2.342043,37.45,-122.26,4.96
7.7932,29.0,6.573171,0.955285,758.0,3.081301,37.45,-122.23,4.699
15.0001,40.0,9.802326,1.135659,831.0,3.22093,37.46,-122.18,5.00001
3.7917,36.0,5.579088,1.104558,1931.0,5.176944,37.47,-122.14,1.606
2.0096,38.0,4.445993,1.094077,955.0,3.327526,37.45,-122.12,1.557
9.459,47.0,8.198582,1.177305,1044.0,3.702128,37.46,-122.17,5.00001
4.4531,33.0,4.835979,1.047619,766.0,2.026455,37.45,-122.17,5.00001
4.0,37.0,4.159019,1.075949,2128.0,1.683544,37.45,-122.18,3.943
9.7796,20.0,6.678082,0.917808,324.0,2.219178,37.43,-122.21,5.00001
13.2986,17.0,7.299528,1.042453,1173.0,2.766509,37.35,-122.2,5.00001
5.1831,26.0,2.018349,0.926606,322.0,1.477064,37.37,-122.22,3.5
6.3256,15.0,6.459813,1.018692,1527.0,2.854206,37.54,-122.49,3.68
7.439,21.0,6.494585,1.057762,576.0,2.079422,37.46,-122.34,5.00001
2.4717,24.0,4.367852,1.014683,2312.0,1.786708,34.44,-119.77,2.953
5.8635,24.0,7.226316,1.139474,1076.0,2.831579,34.45,-119.79,3.487
5.9522,26.0,6.196522,1.006957,1479.0,2.572174,34.5,-119.75,4.384
3.4047,26.0,4.481053,1.085263,1861.0,1.958947,34.44,-119.74,2.945
2.5694,27.0,3.14377,0.955272,777.0,2.482428,34.43,-119.72,2.75
3.6719,46.0,4.296774,1.06129,746.0,2.406452,34.43,-119.72,3.574
2.6014,36.0,3.802632,1.016447,521.0,1.713816,34.43,-119.72,3.206
5.8311,37.0,5.884454,1.044118,1150.0,2.415966,34.43,-119.69,3.877
2.0643,37.0,3.751121,0.995516,1477.0,3.311659,34.42,-119.67,2.467
1.4851,52.0,3.190972,1.201389,851.0,1.477431,34.42,-119.71,2.375
2.6983,49.0,4.586895,1.054131,961.0,2.737892,34.42,-119.72,2.601
4.1062,52.0,4.611111,1.058824,1091.0,3.565359,34.42,-119.71,2.529
2.8042,19.0,3.935849,1.084906,1701.0,3.209434,34.41,-119.7,2.361
2.6103,44.0,4.06734,1.20202,603.0,2.030303,34.41,-119.69,5.0
5.3279,23.0,5.731092,0.953782,638.0,2.680672,34.42,-119.73,4.139
5.4127,25.0,6.041791,0.931343,907.0,2.707463,34.42,-119.73,3.928
4.4375,29.0,6.576208,1.104089,703.0,2.613383,34.41,-119.73,3.5
5.345,32.0,5.135417,0.996528,830.0,2.881944,34.38,-119.74,3.226
5.3963,33.0,7.509395,1.083507,1207.0,2.519833,34.45,-119.61,5.00001
3.9224,17.0,5.002167,1.063922,2303.0,2.495125,34.39,-119.49,2.306
5.5194,18.0,7.543175,1.064067,988.0,2.752089,34.62,-120.09,3.67
2.8906,11.0,7.918919,1.689189,317.0,4.283784,34.61,-120.09,0.844
6.7694,9.0,7.675676,1.019656,1169.0,2.872236,34.88,-120.44,2.751
4.8185,26.0,5.96,0.9625,1323.0,3.3075,34.85,-120.4,1.579
3.9375,24.0,7.662722,1.195266,1093.0,3.233728,34.87,-120.33,3.412
4.1058,30.0,6.368,1.048,1117.0,2.978667,34.9,-120.43,1.64
5.0113,22.0,6.935484,1.024194,1149.0,3.08871,34.88,-120.43,1.586
4.6648,21.0,6.036827,0.932011,1094.0,3.09915,34.87,-120.43,1.93
3.9871,26.0,6.387218,1.022556,799.0,3.003759,34.87,-120.43,1.577
1.7431,52.0,5.039855,1.039855,632.0,2.289855,34.95,-120.42,1.315
2.3506,50.0,4.878412,1.024814,985.0,2.444169,34.95,-120.43,1.361
3.6815,43.0,6.516129,1.109677,692.0,2.232258,34.95,-120.43,1.818
4.2125,16.0,5.820253,1.020253,1245.0,3.151899,34.96,-120.41,1.483
3.0723,6.0,6.269859,1.213275,2551.0,2.775843,34.98,-120.47,1.373
2.6531,29.0,5.12743,1.213823,1617.0,3.492441,34.96,-120.44,1.083
2.5556,11.0,5.825112,1.255605,1158.0,5.192825,34.96,-120.45,1.292
2.0995,15.0,3.43083,0.964427,1133.0,4.478261,34.93,-120.44,0.875
1.8185,23.0,4.026786,1.026786,1322.0,3.934524,34.97,-120.54,0.978
2.0819,10.0,3.910584,1.082117,1167.0,2.129562,34.65,-120.46,1.033
1.975,30.0,4.808917,1.087049,1402.0,2.976645,34.65,-120.44,1.34
1.9257,27.0,4.203036,1.096774,1544.0,2.929791,34.65,-120.45,1.353
3.1442,21.0,4.709163,0.968127,733.0,2.920319,34.65,-120.45,1.316
4.5417,22.0,5.561102,0.944923,1739.0,2.993115,34.66,-120.44,1.424
3.0081,5.0,4.699029,1.135922,1302.0,2.106796,34.66,-120.46,1.352
4.9292,17.0,6.802885,1.033654,1035.0,2.487981,34.71,-120.46,2.072
4.7946,18.0,7.049057,1.188679,747.0,2.818868,34.69,-120.37,2.906
6.2685,6.0,8.010989,1.014652,697.0,2.553114,34.68,-120.44,3.074
6.0321,17.0,6.493939,0.981818,1073.0,3.251515,34.44,-119.92,4.026
6.5173,24.0,6.452632,0.994737,1554.0,2.726316,34.45,-119.81,3.34
5.1271,22.0,6.018868,1.044811,1066.0,2.514151,34.43,-119.77,3.425
4.1797,25.0,4.786408,1.016181,977.0,3.161812,34.44,-119.79,2.718
3.7396,30.0,4.628302,1.081132,1845.0,3.481132,37.36,-121.88,2.107
3.25,42.0,3.413115,1.02623,1396.0,2.288525,37.35,-121.9,1.853
2.5,52.0,4.804762,1.1,929.0,4.42381,37.33,-121.9,1.625
2.8798,6.0,2.684022,0.991023,1087.0,1.951526,37.33,-121.89,2.25
2.5673,48.0,3.683962,1.035377,1469.0,3.464623,37.35,-121.89,1.775
2.1714,46.0,3.235135,1.124324,898.0,2.427027,37.34,-121.89,1.906
2.6667,52.0,5.652174,1.038647,604.0,2.917874,37.34,-121.87,3.259
2.6312,52.0,3.819383,1.022026,1264.0,5.568282,37.34,-121.88,3.029
2.9222,27.0,3.664921,1.084817,3019.0,3.161257,37.35,-121.87,1.537
2.1149,43.0,5.364078,1.169903,982.0,4.76699,37.32,-121.89,1.849
3.7738,48.0,4.378007,1.075601,971.0,3.33677,37.32,-121.9,2.206
4.0524,13.0,4.074949,1.047265,2946.0,1.989196,37.31,-121.92,2.139
4.7287,46.0,5.172881,0.994915,1373.0,2.327119,37.31,-121.91,3.4
4.537,39.0,5.711811,1.048819,1531.0,2.411024,37.3,-121.9,3.459
5.3955,47.0,5.502336,0.995327,961.0,2.245327,37.3,-121.89,2.823
5.0662,46.0,6.224057,1.056604,938.0,2.212264,37.3,-121.89,3.316
4.6758,21.0,5.451064,1.015603,1850.0,2.624113,37.26,-121.94,2.642
5.2894,16.0,5.348711,1.016282,1894.0,2.569878,37.25,-121.94,3.328
2.8125,39.0,6.766871,1.07362,446.0,2.736196,37.26,-121.93,2.913
4.5208,33.0,5.510549,1.092827,762.0,3.21519,37.26,-121.92,2.307
4.1033,28.0,4.702332,1.032922,1753.0,2.404664,37.27,-121.93,2.81
6.4285,29.0,6.949569,1.00492,2098.0,2.580566,37.28,-121.91,3.373
4.6845,20.0,5.187323,1.020814,2892.0,2.736045,37.25,-121.9,2.5
6.0791,23.0,6.11991,1.015837,1180.0,2.669683,37.25,-121.89,3.165
3.8047,13.0,4.079741,1.049569,1018.0,2.193966,37.26,-121.88,2.047
4.7069,26.0,5.135693,0.952802,1007.0,2.970501,37.25,-121.89,2.348
2.7411,14.0,4.285714,1.47619,134.0,1.595238,37.3,-121.87,1.125
2.3971,17.0,4.654867,1.05531,1476.0,1.632743,37.28,-121.85,0.875
5.6058,19.0,6.033999,1.022666,7817.0,4.218564,37.31,-121.83,2.327
6.6633,10.0,6.289272,1.05364,2491.0,4.772031,37.33,-121.79,2.837
4.7027,14.0,4.95174,1.037037,2698.0,3.028058,37.32,-121.8,2.276
5.1149,22.0,5.696891,0.935233,1270.0,3.290155,37.31,-121.79,2.357
4.375,29.0,4.981289,0.939709,2000.0,4.158004,37.35,-121.81,1.855
5.2297,27.0,6.156658,1.083551,1562.0,4.078329,37.35,-121.8,1.928
2.8,43.0,4.302521,1.039216,1256.0,3.518207,37.35,-121.86,1.533
2.5769,27.0,3.787724,1.046036,1505.0,3.849105,37.34,-121.85,1.375
2.7562,29.0,4.529639,1.039948,3572.0,4.603093,37.35,-121.85,1.601
4.0452,11.0,3.474465,0.975288,2744.0,4.520593,37.36,-121.85,2.059
5.5592,31.0,6.284414,1.039818,2848.0,3.240046,37.39,-121.84,2.299
3.2279,43.0,5.662791,1.100775,800.0,3.100775,37.37,-121.83,1.824
7.2861,24.0,6.206452,0.941935,492.0,3.174194,37.37,-121.81,3.28
5.5429,16.0,6.214421,1.003795,1863.0,3.535104,37.38,-121.87,2.691
3.7153,16.0,3.214458,0.937349,1103.0,2.657831,37.39,-121.87,2.298
6.8677,25.0,6.785455,0.985455,840.0,3.054545,37.4,-121.84,2.885
5.716,27.0,7.15625,0.9375,492.0,3.075,37.4,-121.83,3.483
4.375,2.0,4.420233,1.420233,535.0,2.081712,37.39,-121.89,4.25
15.0001,43.0,5.6875,0.75,58.0,3.625,37.46,-121.87,5.00001
5.0808,24.0,5.008264,1.03719,799.0,3.301653,37.44,-121.91,2.125
3.1439,24.0,4.599291,1.053191,441.0,1.56383,37.4,-122.01,0.475
4.7049,16.0,5.118336,1.024707,1910.0,2.483745,37.42,-121.94,1.125
3.1563,42.0,6.1875,1.0,158.0,4.9375,37.36,-121.92,1.375
4.2837,16.0,4.214047,1.10786,3150.0,2.633779,37.36,-121.96,2.645
3.2048,33.0,4.229068,1.017378,1469.0,2.320695,37.36,-121.99,2.618
4.375,25.0,4.504425,0.958702,707.0,2.085546,37.35,-121.99,2.122
4.75,37.0,5.235632,0.945402,845.0,2.428161,37.33,-121.94,2.511
4.2136,26.0,4.696839,1.132184,1427.0,2.050287,37.33,-121.96,2.883
5.273,27.0,5.399356,1.05153,1571.0,2.529791,37.34,-121.99,3.156
5.1506,21.0,5.42979,1.027559,3636.0,2.385827,37.33,-121.97,3.021
4.2531,17.0,4.437443,1.156845,4748.0,2.152312,37.32,-121.98,2.798
5.8127,34.0,5.424,0.957333,1016.0,2.709333,37.31,-121.98,2.883
3.0079,25.0,4.170229,1.031298,2758.0,2.105344,37.3,-121.97,2.773
4.3081,20.0,4.19861,0.999007,2334.0,2.317776,37.3,-121.96,2.273
3.4505,30.0,4.531553,0.98665,1834.0,2.225728,37.29,-121.95,2.6
3.2287,31.0,4.166667,1.006061,1459.0,2.210606,37.29,-121.98,2.649
5.3294,25.0,5.527665,1.002699,2027.0,2.735493,37.29,-121.97,3.003
5.5151,31.0,5.606365,0.9866,1566.0,2.623116,37.27,-121.96,2.868
4.7279,30.0,6.255376,1.126344,1114.0,2.994624,37.24,-121.91,2.72
5.3911,27.0,5.452586,0.931034,660.0,2.844828,37.24,-121.92,2.812
9.3834,21.0,8.7,1.060714,1811.0,3.233929,37.22,-121.93,5.00001
7.8407,36.0,7.274671,1.039474,1719.0,2.827303,37.23,-121.96,4.764
5.2321,46.0,5.664234,1.072431,3728.0,2.093206,37.22,-121.98,5.00001
10.7582,25.0,8.715,1.06,604.0,3.02,37.25,-121.99,5.00001
10.3979,25.0,8.094737,1.035789,1461.0,3.075789,37.29,-122.02,5.00001
8.248,29.0,7.072727,0.978182,826.0,3.003636,37.33,-122.06,4.988
7.0813,30.0,6.096774,1.086022,1197.0,3.217742,37.3,-122.08,4.853
4.8836,20.0,4.382958,1.026445,2271.0,2.22429,37.34,-122.04,3.962
7.4863,23.0,6.585023,1.046802,1782.0,2.780031,37.33,-122.03,4.123
7.3753,34.0,6.528796,0.981675,1399.0,3.662304,37.35,-122.05,3.881
6.7578,20.0,6.211573,1.072333,1293.0,2.338156,37.34,-122.06,4.514
7.4729,28.0,6.871036,1.02537,1328.0,2.807611,37.35,-122.04,4.316
4.9087,32.0,4.320138,0.994836,1160.0,1.996558,37.37,-122.06,3.227
5.3679,18.0,4.505535,0.940959,507.0,1.870849,37.35,-122.02,2.284
6.6329,25.0,6.56338,1.007042,1267.0,2.974178,37.36,-122.01,3.49
3.8732,21.0,3.668501,1.097662,1433.0,1.971114,37.38,-122.03,2.524
4.2782,8.0,4.278405,1.120391,3250.0,2.445448,37.37,-122.02,3.277
5.791,36.0,5.004049,0.927126,880.0,3.562753,37.39,-122.0,2.394
3.5649,23.0,3.69515,1.047344,2029.0,2.342956,37.38,-122.05,4.5
4.2719,20.0,3.547934,1.05124,2389.0,1.97438,37.38,-122.06,2.708
5.7657,26.0,5.431193,1.03211,815.0,3.738532,37.41,-122.07,3.223
4.1544,19.0,4.791667,1.153226,1639.0,2.202957,37.4,-122.08,2.77
6.2884,34.0,5.487395,0.957983,849.0,2.378151,37.38,-122.09,4.147
6.1995,36.0,6.309756,1.014634,1055.0,2.573171,37.38,-122.09,4.072
3.4042,33.0,4.769363,1.134251,1496.0,2.574871,37.38,-122.08,3.536
5.0796,36.0,6.025126,0.994975,485.0,2.437186,37.38,-122.08,3.734
9.281,31.0,7.131234,0.986877,1001.0,2.627297,37.36,-122.08,5.00001
8.5888,35.0,8.056122,1.071429,570.0,2.908163,37.35,-122.07,5.00001
10.1007,30.0,7.84322,1.008475,631.0,2.673729,37.34,-122.07,5.00001
7.0245,31.0,6.581006,1.131285,921.0,2.572626,37.4,-122.12,5.00001
10.3894,32.0,7.320833,0.985417,1583.0,3.297917,37.4,-122.12,5.00001
5.4063,36.0,5.378652,1.011236,2039.0,2.291011,37.41,-122.13,4.409
6.6756,52.0,7.4038,1.111639,1114.0,2.646081,37.44,-122.14,5.00001
8.2664,52.0,6.634812,1.051195,696.0,2.375427,37.43,-122.14,5.00001
5.0203,47.0,5.591398,1.053763,1149.0,2.470968,37.43,-122.15,4.763
13.1867,34.0,8.75,1.016667,511.0,2.838889,37.36,-122.11,5.00001
10.4277,26.0,8.508929,1.020833,951.0,2.830357,37.38,-122.14,5.00001
12.9792,23.0,8.219828,1.045259,1344.0,2.896552,37.35,-122.15,5.00001
5.8904,24.0,6.65184,1.027607,1936.0,2.969325,37.23,-121.86,2.714
6.8333,6.0,7.009488,1.089184,1554.0,2.948767,37.2,-121.83,3.48
8.3065,14.0,7.979978,1.05673,2782.0,3.094549,37.24,-121.88,3.942
5.0772,17.0,5.243968,0.987936,2693.0,3.60992,37.27,-121.8,2.215
5.6652,17.0,6.075145,0.99422,446.0,2.578035,37.26,-121.87,2.345
6.4339,16.0,6.673401,0.942761,1030.0,3.468013,37.26,-121.85,2.892
5.0509,5.0,5.333333,1.00295,825.0,2.433628,37.26,-121.84,1.848
3.7844,4.0,3.958796,1.228209,1213.0,1.922345,37.25,-121.87,1.839
6.0538,20.0,6.232598,0.962649,1944.0,3.300509,37.24,-121.82,2.41
4.175,14.0,5.604699,1.045965,2823.0,2.883555,37.14,-121.64,2.298
5.9356,14.0,6.688196,1.017817,2915.0,3.246102,37.11,-121.65,3.217
5.2327,34.0,4.731183,0.967742,217.0,2.333333,37.35,-121.74,5.00001
4.9808,28.0,5.527197,1.004184,652.0,2.728033,36.99,-122.01,2.631
5.8123,29.0,6.404517,1.041068,1476.0,3.030801,36.99,-121.99,2.815
5.3972,30.0,6.416667,1.009524,1098.0,2.614286,36.97,-122.04,3.623
3.6797,20.0,5.348018,1.04185,1145.0,2.522026,36.97,-122.05,2.638
5.1806,45.0,5.046512,0.949612,621.0,2.406977,36.97,-122.04,2.664
2.1553,37.0,4.255287,1.081571,1341.0,2.02568,36.98,-122.03,2.554
2.9444,52.0,3.484848,0.765152,525.0,1.988636,36.97,-122.01,2.328
1.1552,44.0,4.273381,1.215827,325.0,2.338129,36.97,-122.02,2.5
4.1964,32.0,4.90785,1.044369,802.0,2.737201,36.96,-122.04,2.02
3.52,32.0,5.897297,1.097297,1122.0,3.032432,36.96,-122.03,2.842
4.5,52.0,6.5,1.7,24.0,2.4,36.96,-122.06,2.583
2.9712,52.0,10.105105,1.933934,796.0,2.39039,37.0,-122.04,1.166
2.6506,14.0,4.813486,0.997131,1350.0,1.936872,36.92,-121.74,1.646
3.6,48.0,4.98892,0.977839,1071.0,2.966759,36.92,-121.75,1.945
3.2216,36.0,5.319797,1.038071,1454.0,3.690355,36.92,-121.76,2.383
1.6875,52.0,3.089286,1.140306,1102.0,2.811224,36.91,-121.75,1.614
3.2813,33.0,4.671096,1.053156,1075.0,3.571429,36.93,-121.77,1.9
4.7188,27.0,6.393548,1.251613,543.0,3.503226,36.97,-122.13,3.5
5.0165,35.0,6.035714,1.296992,2755.0,2.589286,37.17,-122.16,2.023
5.5785,17.0,6.2,1.229787,591.0,2.514894,37.15,-122.18,2.841
5.1664,32.0,5.825455,1.152727,752.0,2.734545,37.16,-122.12,1.851
7.1366,23.0,5.685393,1.078652,264.0,2.966292,37.15,-122.08,2.739
5.2417,36.0,6.005814,1.165698,942.0,2.738372,37.11,-122.02,1.964
4.1679,41.0,6.617486,1.371585,915.0,2.5,37.05,-122.05,2.013
3.8625,31.0,4.921687,1.114458,939.0,2.828313,37.06,-122.07,2.323
7.5755,20.0,6.350993,1.006623,798.0,2.642384,37.1,-121.87,4.023
2.5172,31.0,4.895775,1.188732,746.0,2.101408,36.97,-121.94,3.308
4.7325,19.0,5.940187,1.028037,2954.0,2.760748,36.99,-121.93,2.835
2.7375,23.0,4.818318,1.123123,1423.0,2.136637,36.99,-121.96,2.38
4.8021,28.0,7.033679,1.168394,1154.0,2.989637,37.0,-121.79,2.904
4.3321,19.0,6.525773,1.038292,1764.0,2.597938,36.98,-121.83,2.986
4.7071,27.0,5.163399,0.990196,1066.0,3.48366,36.95,-121.75,2.027
1.4091,38.0,5.7,1.146667,468.0,3.12,40.57,-122.39,0.844
3.9375,17.0,5.203647,0.933131,963.0,2.927052,40.56,-122.45,1.487
4.1099,10.0,6.83491,1.125537,3176.0,2.730868,40.57,-122.42,1.201
2.4079,7.0,4.035853,1.041309,2557.0,1.992985,40.6,-122.37,1.114
2.6705,26.0,6.185345,1.008621,544.0,2.344828,40.55,-122.37,1.367
3.35,18.0,5.710638,1.01844,1731.0,2.455319,40.49,-122.31,1.184
2.0391,28.0,4.716216,1.024324,1011.0,2.732432,40.68,-122.36,0.598
4.559,23.0,6.556213,1.118343,1006.0,2.976331,40.51,-122.24,1.168
1.9657,20.0,4.852292,1.039049,1422.0,2.414261,40.47,-122.29,0.63
2.8611,17.0,5.832653,1.081633,692.0,2.82449,40.42,-122.25,0.987
1.3571,26.0,4.492647,1.034314,939.0,2.301471,40.39,-122.27,0.59
2.125,30.0,5.201663,1.087318,1296.0,2.694387,40.47,-122.33,0.661
3.3005,12.0,5.920188,1.098592,1970.0,3.082942,40.39,-122.37,0.985
2.225,26.0,5.742718,1.339806,513.0,2.490291,40.97,-121.89,0.52
2.67,33.0,5.915452,1.102041,936.0,2.728863,41.04,-121.45,0.775
2.46,14.0,6.205575,1.205575,734.0,2.557491,39.56,-120.23,0.93
1.7639,21.0,5.417607,1.094808,1109.0,2.503386,41.81,-122.53,0.554
2.7222,25.0,5.528302,1.254717,1117.0,2.634434,41.86,-123.26,0.646
2.2976,25.0,4.976923,1.223077,1000.0,2.564103,41.8,-123.38,0.544
1.6757,34.0,6.540094,1.601415,1066.0,2.514151,41.26,-123.08,0.633
2.8036,15.0,5.950282,1.164972,2147.0,2.425989,41.38,-122.28,1.101
3.1768,31.0,5.01087,1.094203,1441.0,2.610507,38.11,-122.21,1.31
2.9469,40.0,5.159919,0.967611,1275.0,2.580972,38.1,-122.22,1.116
4.0114,42.0,6.687243,1.049383,578.0,2.378601,38.12,-122.24,1.669
2.1976,52.0,4.590323,1.137097,1519.0,2.45,38.11,-122.25,0.979
1.9667,52.0,4.087629,1.113402,505.0,2.603093,38.11,-122.26,0.938
2.6937,45.0,5.060641,1.145309,2109.0,2.413043,38.12,-122.27,1.118
4.0156,34.0,5.471591,0.903409,392.0,2.227273,38.14,-122.26,1.347
2.3056,36.0,5.268657,0.970149,792.0,2.955224,38.14,-122.23,0.904
4.5321,14.0,5.643301,1.096717,2876.0,2.551908,38.07,-122.16,1.903
3.2891,27.0,5.240331,1.066298,1756.0,2.425414,38.05,-122.14,1.506
5.0672,14.0,7.075665,1.018405,3196.0,3.267894,38.27,-122.06,1.713
6.8872,2.0,10.272171,1.311927,2012.0,3.076453,38.3,-122.08,3.052
5.2527,25.0,6.770492,1.010246,1464.0,3.0,38.28,-122.04,1.306
2.9576,25.0,4.566766,1.034619,2685.0,2.655786,38.26,-122.03,1.085
3.1389,35.0,4.813896,0.952854,1177.0,2.920596,38.25,-122.03,1.011
4.9222,7.0,6.279616,1.010139,6657.0,3.552295,38.25,-122.0,1.429
4.9103,4.0,5.502212,0.973451,1545.0,3.418142,38.25,-121.98,1.404
3.1979,16.0,5.723375,1.048409,1762.0,2.437068,38.27,-121.99,1.375
6.0842,18.0,7.675,1.05,368.0,3.066667,38.26,-121.99,2.611
4.945,11.0,6.661972,1.007042,1331.0,3.124413,38.41,-122.0,2.984
6.0252,15.0,7.958217,1.038997,1325.0,3.690808,38.34,-121.96,1.517
10.2264,45.0,3.166667,0.833333,7460.0,1243.333333,38.32,-121.98,1.375
2.5707,38.0,5.511494,1.045977,745.0,2.140805,38.35,-122.0,1.26
4.0938,20.0,5.66,1.064,667.0,2.668,38.35,-121.96,1.173
5.778,16.0,7.413729,1.020408,1673.0,3.103896,38.37,-122.01,1.757
4.9583,28.0,6.75945,1.082474,734.0,2.522337,38.36,-122.01,1.462
4.8611,15.0,6.442065,0.97733,2540.0,3.198992,38.45,-121.83,1.464
5.2155,18.0,6.553134,1.06267,872.0,2.376022,38.27,-122.52,2.483
3.3571,14.0,5.227941,1.106618,1613.0,2.965074,38.3,-122.49,1.936
2.7727,19.0,5.091295,1.106157,1266.0,2.687898,38.31,-122.48,1.868
4.2891,24.0,6.082192,1.126027,894.0,2.449315,38.42,-122.55,2.117
5.3707,7.0,6.443564,1.017822,2902.0,2.873267,38.27,-122.57,2.505
3.1711,52.0,5.058309,1.011662,712.0,2.075802,38.23,-122.65,2.008
3.2442,32.0,6.16763,1.044316,1869.0,3.601156,38.29,-122.77,2.68
3.375,26.0,5.369492,1.0,846.0,2.867797,38.33,-122.7,1.563
2.8261,19.0,4.34157,0.982558,1782.0,2.590116,38.34,-122.7,1.545
3.1781,23.0,4.926391,1.055655,1493.0,2.680431,38.34,-122.71,1.62
2.4827,6.0,4.622372,1.155593,2502.0,2.104289,38.36,-122.69,1.775
5.0366,16.0,6.741117,0.949239,607.0,3.081218,38.35,-122.7,2.578
2.0915,16.0,4.523897,1.113051,2557.0,2.350184,38.39,-122.7,1.681
6.8586,21.0,6.876623,0.974026,400.0,2.597403,38.4,-122.65,3.431
6.0774,29.0,7.870968,1.016129,161.0,2.596774,38.43,-122.68,3.344
4.6957,13.0,6.189752,1.088871,2543.0,2.036029,38.42,-122.61,2.598
3.183,14.0,4.784483,1.12069,505.0,1.451149,38.44,-122.59,2.012
2.7222,40.0,4.911864,0.952542,636.0,2.155932,38.44,-122.69,1.612
3.9191,36.0,6.110063,1.059748,711.0,2.235849,38.45,-122.69,1.83
3.455,48.0,5.883019,1.058491,1275.0,2.40566,38.45,-122.71,2.221
5.3409,15.0,6.081081,1.011583,716.0,2.764479,38.48,-122.68,2.446
5.0415,29.0,6.555556,1.040816,1012.0,2.294785,38.46,-122.7,2.402
7.3003,19.0,7.9616,1.1376,1926.0,3.0816,38.46,-122.68,3.813
3.7266,16.0,4.702564,1.002564,994.0,2.548718,38.47,-122.73,1.565
3.0714,16.0,5.484615,1.103846,525.0,2.019231,38.47,-122.74,1.617
4.0798,25.0,5.245136,0.964981,1296.0,2.521401,38.45,-122.74,1.792
2.6576,23.0,5.163004,1.120879,1644.0,3.010989,38.44,-122.74,1.479
3.6292,8.0,5.59366,1.060519,2864.0,2.751201,38.45,-122.76,1.836
2.1864,29.0,4.031627,1.040663,1880.0,2.831325,38.43,-122.73,1.432
3.7991,21.0,4.907407,1.006173,414.0,2.555556,38.37,-122.78,1.75
4.6705,19.0,6.38961,1.136364,852.0,2.766234,38.43,-122.91,2.698
2.1165,48.0,6.898424,1.50613,1257.0,2.201401,38.53,-122.97,0.987
3.1875,18.0,5.048237,1.033395,1667.0,3.092764,38.62,-122.87,1.761
4.0781,26.0,6.367925,1.119497,2072.0,3.257862,38.64,-122.94,2.878
2.8344,20.0,4.873041,1.115987,1643.0,2.575235,38.79,-123.1,1.644
3.9167,28.0,8.839142,1.812332,923.0,2.474531,38.38,-123.08,2.326
3.825,38.0,5.808271,1.048872,662.0,2.488722,37.77,-120.86,0.964
2.4717,37.0,4.748634,1.101093,936.0,2.557377,37.77,-120.85,0.771
3.6875,16.0,5.76129,1.058065,548.0,3.535484,37.79,-120.83,1.219
2.3023,37.0,4.926952,1.012594,1265.0,3.186398,37.74,-120.93,0.919
4.3864,18.0,5.507042,1.0,247.0,3.478873,37.72,-120.93,1.795
2.5486,23.0,5.604082,1.077551,677.0,2.763265,37.72,-121.01,1.611
2.875,43.0,6.314721,1.060914,611.0,3.101523,37.64,-121.18,1.875
3.4632,6.0,5.488421,1.172632,1266.0,2.665263,37.69,-121.03,1.377
4.6053,6.0,6.13255,1.003356,1993.0,3.34396,37.66,-121.06,1.501
3.996,25.0,5.643599,1.017301,1834.0,3.17301,37.68,-121.02,1.145
2.6932,30.0,6.058282,1.150307,732.0,2.245399,37.68,-120.99,0.949
4.3851,16.0,5.531365,0.922509,1292.0,4.767528,37.67,-120.97,1.173
3.1286,19.0,5.236074,1.04244,799.0,2.119363,37.66,-120.97,1.375
2.9137,46.0,4.91573,0.974719,754.0,2.117978,37.66,-120.99,1.06
2.1487,44.0,4.944444,1.081597,1408.0,2.444444,37.65,-120.99,0.866
2.5089,52.0,4.98973,1.030809,1768.0,2.269576,37.65,-121.0,1.19
4.5,36.0,6.332186,1.055077,1366.0,2.351119,37.66,-121.01,1.514
3.0645,20.0,5.215789,1.087719,1996.0,3.501754,37.65,-121.02,1.06
1.564,35.0,4.519886,1.034091,1290.0,3.664773,37.63,-121.02,0.818
2.1458,40.0,5.562112,1.114907,679.0,2.108696,37.64,-120.98,1.303
3.625,36.0,4.285714,0.857143,51.0,3.642857,37.64,-120.96,0.675
1.2857,39.0,4.031496,1.03937,443.0,3.488189,37.61,-120.99,0.6
